group_type,group,group_order,threshold,appearance_number,appearance_stage,comparison,comparison_label,left_model,right_model,metric,metric_definition,appearances,players,matches,positive_delta_means,point_estimate,ci_lower,ci_upper,bootstrap_type,bootstrap_replications,cluster_variable,clusters,small_sample_warning
exact_appearance_number,appearance_6,6,,6,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,85,85,84,Glicko low inflation better,0.0470588235294,-0.0470588235294,0.141176470588,player_cluster,2000,player_id,85,False
exact_appearance_number,appearance_6,6,,6,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,85,85,84,Adaptive-K Elo better,0.00384375814697,-0.00724128602984,0.0144652385291,player_cluster,2000,player_id,85,False
exact_appearance_number,appearance_6,6,,6,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,85,85,84,Adaptive-K Elo better,0.00891370802003,-0.0170229078756,0.0379092199236,player_cluster,2000,player_id,85,False
exact_appearance_number,appearance_6,6,,6,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,85,85,84,Adaptive-K Elo better,0,-0.0352941176471,0.0352941176471,player_cluster,2000,player_id,85,False
exact_appearance_number,appearance_6,6,,6,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,85,85,84,Glicko low inflation better,-0.00116028494739,-0.0184222701623,0.0167944254654,player_cluster,2000,player_id,85,False
exact_appearance_number,appearance_6,6,,6,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,85,85,84,Glicko low inflation better,0.00340629654561,-0.040220570017,0.0514811680222,player_cluster,2000,player_id,85,False
exact_appearance_number,appearance_6,6,,6,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,85,85,84,Glicko low inflation better,-0.0588235294118,-0.106176470588,-0.0117647058824,player_cluster,2000,player_id,85,False
exact_appearance_number,appearance_7,7,,7,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,89,89,87,Glicko low inflation better,0.00423228197229,-0.0307815825404,0.0388237588827,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_7,7,,7,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,89,89,87,Glicko low inflation better,0.00579777183911,-0.0834402654265,0.0967271231705,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_7,7,,7,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,89,89,87,Glicko low inflation better,0.0224719101124,-0.0674157303371,0.112359550562,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_7,7,,7,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,89,89,87,Adaptive-K Elo better,-0.00980345141597,-0.0180803944134,-0.00231777268644,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_7,7,,7,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,89,89,87,Adaptive-K Elo better,-0.0229788637768,-0.0413354937663,-0.00594155703616,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_7,7,,7,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,89,89,87,Adaptive-K Elo better,-0.0112359550562,-0.0561797752809,0.0224719101124,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_7,7,,7,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,89,89,87,Glicko low inflation better,0.00594924150571,-0.00365781185774,0.0164936704167,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_7,7,,7,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,89,89,87,Glicko low inflation better,0.0162236578907,-0.00660209488849,0.0399763333128,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_7,7,,7,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,89,89,87,Glicko low inflation better,-0.0112359550562,-0.0561797752809,0.0224719101124,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_8,8,,8,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,89,89,89,Glicko low inflation better,-0.0314545253781,-0.0629925184629,-1.25586511694e-05,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_8,8,,8,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,89,89,89,Glicko low inflation better,-0.0883024758724,-0.170434339818,-0.0100279392246,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_8,8,,8,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,89,89,89,Glicko low inflation better,0.0224719101124,-0.0449438202247,0.0898876404494,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_8,8,,8,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,89,89,89,Adaptive-K Elo better,-0.00744360477154,-0.0163425812641,0.0012585053361,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_8,8,,8,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,89,89,89,Adaptive-K Elo better,-0.0190566509994,-0.0369481080945,0.000679685458512,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_8,8,,8,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,89,89,89,Adaptive-K Elo better,0.0112359550562,-0.0561797752809,0.0786516853933,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_8,8,,8,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,89,89,89,Glicko low inflation better,-0.000711570357472,-0.0147610945598,0.0129381956664,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_8,8,,8,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,89,89,89,Glicko low inflation better,-0.000247850724096,-0.0445635976019,0.0400468714999,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_8,8,,8,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,89,89,89,Glicko low inflation better,0.0337078651685,-0.0337078651685,0.101123595506,player_cluster,2000,player_id,89,False
exact_appearance_number,appearance_9,9,,9,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,90,90,90,Glicko low inflation better,0.00686697458384,-0.0237403100571,0.0346744505288,player_cluster,2000,player_id,90,False
exact_appearance_number,appearance_9,9,,9,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,90,90,90,Glicko low inflation better,0.00648263605269,-0.075237902366,0.079928882278,player_cluster,2000,player_id,90,False
exact_appearance_number,appearance_9,9,,9,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,90,90,90,Glicko low inflation better,0.0666666666667,0,0.144444444444,player_cluster,2000,player_id,90,False
exact_appearance_number,appearance_9,9,,9,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,90,90,90,Adaptive-K Elo better,-0.0161623157066,-0.0258382020725,-0.0064435219472,player_cluster,2000,player_id,90,False
exact_appearance_number,appearance_9,9,,9,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,90,90,90,Adaptive-K Elo better,-0.038053577475,-0.0597724290453,-0.0159053920374,player_cluster,2000,player_id,90,False
exact_appearance_number,appearance_9,9,,9,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,90,90,90,Adaptive-K Elo better,-0.0222222222222,-0.0777777777778,0.0333333333333,player_cluster,2000,player_id,90,False
exact_appearance_number,appearance_9,9,,9,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,90,90,90,Glicko low inflation better,0.0138347852501,0.00320411882156,0.0242685484333,player_cluster,2000,player_id,90,False
exact_appearance_number,appearance_9,9,,9,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,90,90,90,Glicko low inflation better,0.0385160905018,0.00979678484097,0.0688353954691,player_cluster,2000,player_id,90,False
exact_appearance_number,appearance_9,9,,9,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,90,90,90,Glicko low inflation better,-0.0111111111111,-0.0555555555556,0.0333333333333,player_cluster,2000,player_id,90,False
exact_appearance_number,appearance_10,10,,10,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,96,96,96,Glicko low inflation better,-0.00366218912396,-0.0296154025255,0.0210697582279,player_cluster,2000,player_id,96,False
exact_appearance_number,appearance_10,10,,10,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,96,96,96,Glicko low inflation better,-0.0148151770681,-0.0828943526975,0.0501902622319,player_cluster,2000,player_id,96,False
exact_appearance_number,appearance_10,10,,10,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,96,96,96,Glicko low inflation better,0.03125,-0.0416666666667,0.104166666667,player_cluster,2000,player_id,96,False
exact_appearance_number,appearance_10,10,,10,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,96,96,96,Adaptive-K Elo better,-0.00532811050785,-0.0135954927886,0.00321555310476,player_cluster,2000,player_id,96,False
exact_appearance_number,appearance_10,10,,10,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,96,96,96,Adaptive-K Elo better,-0.0141526676833,-0.0342795411384,0.00652308605277,player_cluster,2000,player_id,96,False
exact_appearance_number,appearance_10,10,,10,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,96,96,96,Adaptive-K Elo better,0.0104166666667,-0.03125,0.0625,player_cluster,2000,player_id,96,False
exact_appearance_number,appearance_10,10,,10,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,96,96,96,Glicko low inflation better,0.000704244898889,-0.0118657582423,0.0124555114199,player_cluster,2000,player_id,96,False
exact_appearance_number,appearance_10,10,,10,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,96,96,96,Glicko low inflation better,0.00193474844627,-0.030021256572,0.0311699938597,player_cluster,2000,player_id,96,False
exact_appearance_number,appearance_10,10,,10,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,96,96,96,Glicko low inflation better,0.0208333333333,-0.0416666666667,0.0729166666667,player_cluster,2000,player_id,96,False
exact_appearance_number,appearance_11,11,,11,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,92,92,92,Glicko low inflation better,0.00745548079565,-0.0163910722775,0.0301699857279,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_11,11,,11,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,92,92,92,Glicko low inflation better,0.0178787774942,-0.0388955574612,0.0729237422193,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_11,11,,11,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,92,92,92,Glicko low inflation better,0.0217391304348,-0.054347826087,0.0978260869565,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_11,11,,11,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,92,92,92,Adaptive-K Elo better,-0.00619026927668,-0.0160215237117,0.00374560035973,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_11,11,,11,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,92,92,92,Adaptive-K Elo better,-0.0162011265641,-0.0361273586653,0.00503533296346,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_11,11,,11,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,92,92,92,Adaptive-K Elo better,-0.0326086956522,-0.0763586956522,0.0108695652174,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_11,11,,11,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,92,92,92,Glicko low inflation better,0.000950954608077,-0.0159076627824,0.016254317542,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_11,11,,11,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,92,92,92,Glicko low inflation better,0.00347986565161,-0.0348651324609,0.0395064829903,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_11,11,,11,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,92,92,92,Glicko low inflation better,-0.0108695652174,-0.054347826087,0.0217391304348,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_12,12,,12,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,92,92,91,Glicko low inflation better,-0.000158203354239,-0.0243585635789,0.0242333530091,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_12,12,,12,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,92,92,91,Glicko low inflation better,0.00436414804641,-0.0519024037012,0.0583171031291,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_12,12,,12,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,92,92,91,Glicko low inflation better,0.0217391304348,-0.0434782608696,0.0869565217391,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_12,12,,12,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,92,92,91,Adaptive-K Elo better,-0.000301717046648,-0.00888850532463,0.00876600211927,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_12,12,,12,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,92,92,91,Adaptive-K Elo better,-0.00504312665739,-0.0232707966858,0.0157147060392,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_12,12,,12,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,92,92,91,Adaptive-K Elo better,0.0326086956522,0,0.0760869565217,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_12,12,,12,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,92,92,91,Glicko low inflation better,0.00807640159436,-0.00810528313788,0.0238334395076,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_12,12,,12,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,92,92,91,Glicko low inflation better,0.0200089868787,-0.0159839583242,0.0537225994763,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_12,12,,12,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,92,92,91,Glicko low inflation better,0.0108695652174,-0.0434782608696,0.0652173913043,player_cluster,2000,player_id,92,False
exact_appearance_number,appearance_13,13,,13,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,86,86,85,Glicko low inflation better,-0.000544930938328,-0.0263991621863,0.0257897429437,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_13,13,,13,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,86,86,85,Glicko low inflation better,-0.0113312131232,-0.0819882989246,0.0530935362133,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_13,13,,13,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,86,86,85,Glicko low inflation better,0.0348837209302,-0.046511627907,0.116279069767,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_13,13,,13,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,86,86,85,Adaptive-K Elo better,-0.00350767393453,-0.0117839262962,0.00425146643521,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_13,13,,13,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,86,86,85,Adaptive-K Elo better,-0.0105514817651,-0.0276706558427,0.00658499226353,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_13,13,,13,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,86,86,85,Adaptive-K Elo better,0.0348837209302,-0.0116279069767,0.093023255814,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_13,13,,13,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,86,86,85,Glicko low inflation better,0.010071946458,-0.00573112747294,0.0278683801736,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_13,13,,13,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,86,86,85,Glicko low inflation better,0.0198280847222,-0.0176672252351,0.0619347836309,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_13,13,,13,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,86,86,85,Glicko low inflation better,0.046511627907,0,0.104651162791,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_14,14,,14,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,86,86,85,Glicko low inflation better,0.0240737917874,0.00183627309443,0.0461376977597,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_14,14,,14,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,86,86,85,Glicko low inflation better,0.0494792613661,-0.0147738956526,0.10518821508,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_14,14,,14,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,86,86,85,Glicko low inflation better,0.0581395348837,-0.0116279069767,0.127906976744,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_14,14,,14,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,86,86,85,Adaptive-K Elo better,0.00807557970978,-0.00131435663101,0.0176581087248,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_14,14,,14,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,86,86,85,Adaptive-K Elo better,0.0142799242062,-0.00565027307224,0.0356868694259,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_14,14,,14,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,86,86,85,Adaptive-K Elo better,0.0348837209302,-0.0116279069767,0.0813953488372,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_14,14,,14,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,86,86,85,Glicko low inflation better,-0.00966838484807,-0.0244076701593,0.00575911999308,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_14,14,,14,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,86,86,85,Glicko low inflation better,-0.0197401639526,-0.0565461453427,0.0177756865081,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_14,14,,14,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,86,86,85,Glicko low inflation better,-0.0232558139535,-0.093023255814,0.046511627907,player_cluster,2000,player_id,86,False
exact_appearance_number,appearance_15,15,,15,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,91,91,91,Glicko low inflation better,-0.0104219875793,-0.0368712772266,0.0163674630925,player_cluster,2000,player_id,91,False
exact_appearance_number,appearance_15,15,,15,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,91,91,91,Glicko low inflation better,-0.0377387523031,-0.117267269282,0.0345685401553,player_cluster,2000,player_id,91,False
exact_appearance_number,appearance_15,15,,15,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,91,91,91,Glicko low inflation better,0.021978021978,-0.043956043956,0.0881868131868,player_cluster,2000,player_id,91,False
